date,AUDUSD Curncy,EURUSD Curncy,GBPUSD Curncy,NZDUSD Curncy,USDCAD Curncy,USDCHF Curncy,USDJPY Curncy,USDNOK Curncy,USDSEK Curncy
2020-01-22,0.6844,1.1093,1.3142,0.6593,1.3135,0.9678,109.84,8.984,9.5058
2020-01-23,0.6847,1.1055,1.3123,0.6617,1.3127,0.9689,109.49,8.9954,9.5324
2020-01-24,0.6832,1.1025,1.3073,0.6607,1.3143,0.9716,109.28,9.0494,9.5684
2020-01-27,0.6761,1.1019,1.3057,0.6548,1.3194,0.9696,108.9,9.1432,9.6239
2020-01-28,0.6762,1.1022,1.3028,0.6546,1.3155,0.9731,109.15,9.1127,9.6088
2020-01-29,0.6754,1.101,1.3021,0.6527,1.3199,0.9732,109.02,9.1624,9.6199
2020-01-30,0.6722,1.1032,1.3093,0.6488,1.3209,0.9695,108.96,9.181,9.6358
2020-01-31,0.6692,1.1093,1.3206,0.6464,1.3237,0.9634,108.35,9.2011,9.6248
2020-02-03,0.6692,1.106,1.2995,0.6462,1.3286,0.9659,108.69,9.2759,9.6492
2020-02-04,0.6739,1.1044,1.3031,0.649,1.3277,0.9692,109.52,9.2107,9.589
2020-02-05,0.6746,1.0999,1.3002,0.6474,1.3282,0.9735,109.83,9.2104,9.5881
2020-02-06,0.673,1.0983,1.2931,0.6458,1.3284,0.9748,109.99,9.2185,9.623
2020-02-07,0.6673,1.0946,1.2892,0.64,1.3308,0.9777,109.75,9.305,9.659
2020-02-10,0.6687,1.0911,1.2915,0.6384,1.3317,0.9773,109.77,9.2888,9.6618
2020-02-11,0.6714,1.0916,1.2952,0.6406,1.3286,0.9759,109.79,9.25,9.6379
2020-02-12,0.6737,1.0874,1.296,0.6467,1.325,0.9782,110.09,9.2284,9.634
2020-02-13,0.6719,1.0841,1.3046,0.6437,1.3267,0.9793,109.82,9.2507,9.6737
2020-02-14,0.6714,1.0831,1.3047,0.6438,1.3252,0.9823,109.78,9.2488,9.7231
2020-02-17,0.6714,1.0836,1.3008,0.6436,1.3235,0.9808,109.88,9.2567,9.69
2020-02-18,0.6686,1.0792,1.2998,0.6386,1.326,0.9832,109.87,9.3299,9.7861
2020-02-19,0.6675,1.0805,1.292,0.6386,1.3221,0.9841,111.37,9.2716,9.7864
2020-02-20,0.6615,1.0785,1.2882,0.6333,1.3259,0.9841,112.1,9.3187,9.8155
2020-02-21,0.6627,1.0847,1.2964,0.6349,1.3225,0.9782,111.61,9.2793,9.7178
2020-02-24,0.6605,1.0854,1.2924,0.634,1.3293,0.9791,110.72,9.3573,9.7334
2020-02-25,0.6604,1.0882,1.3005,0.6321,1.3279,0.9761,110.2,9.3616,9.7152
2020-02-26,0.6544,1.0881,1.2905,0.6293,1.3333,0.9768,110.43,9.3989,9.735
2020-02-27,0.6569,1.1001,1.2887,0.6307,1.3391,0.9677,109.59,9.3943,9.6586
2020-02-28,0.6515,1.1026,1.2823,0.6246,1.3407,0.9649,107.89,9.3939,9.605
2020-03-02,0.6537,1.1134,1.2754,0.6261,1.3328,0.9593,108.33,9.2919,9.5383
2020-03-03,0.6584,1.1173,1.2811,0.6275,1.338,0.9564,107.13,9.2767,9.4738
2020-03-04,0.6627,1.1136,1.2872,0.6298,1.3385,0.9566,107.53,9.256,9.4782
2020-03-05,0.6614,1.1237,1.2954,0.6302,1.3411,0.9456,106.16,9.2833,9.4335
2020-03-06,0.6636,1.1284,1.3048,0.635,1.3418,0.9383,105.39,9.2604,9.3993
2020-03-09,0.6587,1.145,1.3117,0.6337,1.3702,0.9252,102.36,9.5695,9.4345
2020-03-10,0.6505,1.1281,1.2911,0.627,1.3727,0.94,105.64,9.5942,9.5206
2020-03-11,0.6484,1.127,1.282,0.6269,1.3779,0.9385,104.54,9.692,9.5219
2020-03-12,0.6236,1.1185,1.2571,0.609,1.3925,0.9438,104.64,10.1668,9.7546
2020-03-13,0.6203,1.1107,1.2278,0.6054,1.3806,0.9517,107.62,10.0778,9.7097
2020-03-16,0.6117,1.1183,1.2271,0.6045,1.4016,0.947,105.83,10.2781,9.7717
2020-03-17,0.6,1.0997,1.2055,0.5946,1.4202,0.9613,107.7,10.4996,9.8833
2020-03-18,0.5773,1.0915,1.1608,0.574,1.4504,0.9683,108.08,11.2897,10.2647
2020-03-19,0.5743,1.0692,1.1485,0.5711,1.4511,0.986,110.71,11.2472,10.4167
2020-03-20,0.5785,1.0688,1.1629,0.57,1.4366,0.9869,110.93,11.7051,10.3899
2020-03-23,0.5838,1.0726,1.1542,0.572,1.4494,0.9848,111.23,11.5817,10.3491
2020-03-24,0.5958,1.0788,1.1762,0.5828,1.4462,0.9815,111.23,11.1202,10.1377
2020-03-25,0.5959,1.0882,1.1878,0.5851,1.4191,0.9773,111.21,10.7297,10.1127
2020-03-26,0.6063,1.1032,1.2203,0.5962,1.402,0.962,109.58,10.4104,9.9755
2020-03-27,0.6168,1.1141,1.246,0.6035,1.3985,0.9517,107.94,10.486,9.8893
2020-03-30,0.6174,1.1048,1.2414,0.6011,1.4166,0.9583,107.76,10.5466,10.0339
2020-03-31,0.6131,1.1031,1.242,0.5956,1.4062,0.9611,107.54,10.4028,9.9052
2020-04-01,0.6071,1.0964,1.2371,0.5912,1.4191,0.966,107.17,10.4551,10.0119
2020-04-02,0.6061,1.0858,1.2396,0.5916,1.4138,0.974,107.91,10.3897,10.0999
2020-04-03,0.5997,1.0801,1.2269,0.5869,1.4205,0.9773,108.55,10.6091,10.1947
2020-04-06,0.6088,1.0793,1.2231,0.5933,1.4111,0.9788,109.22,10.428,10.1258
2020-04-07,0.617,1.0892,1.2332,0.5977,1.3993,0.9694,108.76,10.2837,10.0478
2020-04-08,0.623,1.0858,1.2383,0.6012,1.4013,0.9718,108.83,10.3049,10.0758
2020-04-09,0.634,1.093,1.2458,0.6081,1.3976,0.9661,108.49,10.2358,9.9497
2020-04-10,0.6349,1.0937,1.2455,0.6078,1.3956,0.9662,108.47,10.2023,9.9407
2020-04-13,0.6382,1.0914,1.2515,0.6088,1.3904,0.9674,107.77,10.3165,10.0117
2020-04-14,0.6442,1.098,1.2623,0.6106,1.3883,0.96,107.22,10.308,9.9509
2020-04-15,0.6319,1.091,1.2518,0.5991,1.4115,0.9646,107.46,10.5083,10.0324
2020-04-16,0.6327,1.084,1.2457,0.5968,1.4082,0.9703,107.92,10.4558,10.031
2020-04-17,0.6366,1.0875,1.2499,0.6035,1.4001,0.9666,107.54,10.3271,9.9844
2020-04-20,0.6336,1.0862,1.2442,0.6037,1.4149,0.968,107.62,10.4539,10.0234
2020-04-21,0.628,1.0858,1.2289,0.5958,1.4211,0.9698,107.8,10.6509,10.0979
2020-04-22,0.6323,1.0823,1.2334,0.5951,1.4161,0.9713,107.75,10.7676,10.0948
2020-04-23,0.637,1.0777,1.2344,0.6008,1.4073,0.976,107.6,10.6378,10.0666
2020-04-24,0.6371,1.0823,1.2367,0.6017,1.4103,0.973,107.51,10.6226,10.0438
2020-04-27,0.6465,1.0829,1.2431,0.6047,1.4034,0.9752,107.25,10.5113,10.0154
2020-04-28,0.6491,1.082,1.2426,0.6056,1.3998,0.9752,106.87,10.4045,9.8995
2020-04-29,0.6557,1.0873,1.2469,0.6133,1.3881,0.9737,106.68,10.3222,9.8465
2020-04-30,0.6512,1.0955,1.2594,0.6127,1.3945,0.9653,107.18,10.2421,9.7579
2020-05-01,0.6418,1.0981,1.2506,0.6063,1.4089,0.9614,106.91,10.2987,9.8482
2020-05-04,0.6428,1.0907,1.2443,0.6048,1.4087,0.965,106.74,10.3267,9.8529
2020-05-05,0.6431,1.084,1.2435,0.6052,1.4049,0.9727,106.57,10.2619,9.8418
2020-05-06,0.64,1.0795,1.235,0.6008,1.4146,0.9749,106.12,10.436,9.847
2020-05-07,0.6495,1.0834,1.2362,0.6087,1.3973,0.9731,106.28,10.2468,9.8106
2020-05-08,0.6532,1.0839,1.241,0.6136,1.3927,0.9713,106.65,10.2212,9.7697
2020-05-11,0.6489,1.0807,1.2335,0.608,1.4007,0.973,107.66,10.3083,9.8776
2020-05-12,0.6471,1.0848,1.226,0.6078,1.4078,0.9695,107.14,10.1751,9.7799
2020-05-13,0.6455,1.0818,1.2232,0.5991,1.4101,0.9721,107.03,10.1657,9.8131
2020-05-14,0.6462,1.0805,1.223,0.6003,1.405,0.9731,107.25,10.1529,9.8034
2020-05-15,0.6413,1.082,1.2116,0.5935,1.4109,0.9715,107.06,10.2358,9.8652
2020-05-18,0.6524,1.0913,1.2194,0.6041,1.3937,0.9712,107.34,10.0285,9.7058
